workplace_id,industry,region,n_workers,month,payment_date,payment_delay_days,contracted_wage,actual_wage,deduction_amount,overtime_hours,actual_overtime_pay,expected_overtime_pay,is_exploited,exploitation_type
246,농축산업,경북,19,10,2022-10-29,1,3500000,3485382,333843,21,567532,527512,0,none
246,농축산업,경북,19,11,2022-11-27,0,3500000,3471560,268128,39,997399,979665,0,none
246,농축산업,경북,19,12,2022-12-25,-2,3500000,3446703,277764,31,795514,778708,0,none
246,농축산업,경북,19,13,2023-01-28,2,3500000,3501214,402653,32,877181,803828,0,none
246,농축산업,경북,19,14,2023-02-26,1,3500000,3467446,409482,31,740987,778708,0,none
246,농축산업,경북,19,15,2023-03-25,-2,3500000,3545092,357488,51,1328060,1281100,0,none
246,농축산업,경북,19,16,2023-04-26,0,3500000,3520732,330377,32,819416,803828,0,none
247,농축산업,경기,11,0,2022-01-03,2,3000000,3016372,310174,27,632404,581340,0,none
247,농축산업,경기,11,1,2022-02-01,1,3000000,2949602,243071,21,413351,452153,0,none
247,농축산업,경기,11,2,2022-03-01,-1,3000000,3067306,248054,9,179374,193780,0,none
247,농축산업,경기,11,3,2022-04-02,1,3000000,2939524,253831,5,114545,107656,0,none
247,농축산업,경기,11,4,2022-04-29,-2,3000000,3019777,300648,1,22472,21531,0,none
247,농축산업,경기,11,5,2022-05-31,0,3000000,3075679,343090,9,184903,193780,0,none
247,농축산업,경기,11,6,2022-06-30,0,3000000,2917780,401348,50,1005421,1076555,0,none
247,농축산업,경기,11,7,2022-07-31,1,3000000,3064036,412429,13,284453,279904,0,none
247,농축산업,경기,11,8,2022-08-29,0,3000000,2952762,252742,47,1025611,1011962,0,none
247,농축산업,경기,11,9,2022-09-27,-1,3000000,2940366,154913,23,529217,495215,0,none
248,농축산업,충남,19,0,2022-01-02,1,2500000,2533678,200247,50,807625,897129,0,none
248,농축산업,충남,19,1,2022-01-30,-1,2500000,2535665,162506,47,844111,843301,0,none
248,농축산업,충남,19,2,2022-03-03,1,2500000,2429630,166416,22,386457,394737,0,none
248,농축산업,충남,19,3,2022-03-30,-2,2500000,2568041,287621,16,297021,287081,0,none
248,농축산업,충남,19,4,2022-04-30,-1,2500000,2480062,242739,38,722840,681818,0,none
248,농축산업,충남,19,5,2022-06-02,2,2500000,2434428,351385,45,814653,807416,0,none
248,농축산업,충남,19,6,2022-06-30,0,2500000,2510853,142409,49,888483,879187,0,none
248,농축산업,충남,19,7,2022-07-31,1,2500000,2495654,239860,17,312520,305024,0,none
248,농축산업,충남,19,8,2022-08-27,-2,2500000,2451656,321781,12,229774,215311,0,none
248,농축산업,충남,19,9,2022-09-29,1,2500000,2569297,255557,11,199468,197368,0,none
248,농축산업,충남,19,10,2022-10-28,0,2500000,2569192,312539,47,865425,843301,0,none
248,농축산업,충남,19,11,2022-11-27,0,2500000,2486401,290394,9,165802,161483,0,none
248,농축산업,충남,19,12,2022-12-26,-1,2500000,2484039,223737,18,318067,322967,0,none
248,농축산업,충남,19,13,2023-01-25,-1,2500000,2480225,256681,29,556581,520335,0,none
248,농축산업,충남,19,14,2023-02-27,2,2500000,2438712,164946,49,858620,879187,0,none
248,농축산업,충남,19,15,2023-03-25,-2,2500000,2569553,361697,41,711533,735646,0,none
248,농축산업,충남,19,16,2023-04-24,-2,2500000,2547338,281861,10,161492,179426,0,none
248,농축산업,충남,19,17,2023-05-26,0,2500000,2425215,237787,31,517889,556220,0,none
248,농축산업,충남,19,18,2023-06-24,-1,2500000,2562990,135485,23,404061,412679,0,none
248,농축산업,충남,19,19,2023-07-27,2,2500000,2534901,363297,31,518851,556220,0,none
249,농축산업,전남,11,0,2022-01-03,2,2060740,2019313,211068,40,564293,591600,0,none
249,농축산업,전남,11,1,2022-01-30,-1,2060740,2100043,180178,20,316427,295800,0,none
249,농축산업,전남,11,2,2022-03-03,1,2060740,2032411,111969,26,374113,384540,0,none
249,농축산업,전남,11,3,2022-04-01,0,2060740,2079674,193034,35,533398,517650,0,none
249,농축산업,전남,11,4,2022-05-02,1,2060740,2121011,248324,34,481841,502860,0,none
249,농축산업,전남,11,5,2022-05-29,-2,2060740,2004447,145264,22,307999,325380,0,none
249,농축산업,전남,11,6,2022-06-30,0,2060740,2025482,233051,15,209038,221850,0,none
249,농축산업,전남,11,7,2022-07-31,1,2060740,2057184,286168,10,146962,147900,0,none
249,농축산업,전남,11,8,2022-08-27,-2,2060740,2004805,221028,43,615092,635970,0,none
249,농축산업,전남,11,9,2022-09-30,2,2060740,2038971,113192,27,435305,399330,0,none
249,농축산업,전남,11,10,2022-10-30,2,2060740,2030565,134012,44,631212,650760,0,none
249,농축산업,전남,11,11,2022-11-25,-2,2060740,2079050,280893,24,340275,354960,0,none
250,농축산업,충남,14,0,2022-01-01,0,2060740,2062567,273438,51,690341,754290,0,none
250,농축산업,충남,14,1,2022-01-31,0,2060740,2110594,137492,24,353290,354960,0,none
250,농축산업,충남,14,2,2022-02-28,-2,2060740,2072634,280475,16,223184,236640,0,none
250,농축산업,충남,14,3,2022-04-03,2,2060740,2109153,296958,15,224939,221850,0,none
250,농축산업,충남,14,4,2022-05-01,0,2060740,2106656,208432,20,299659,295800,0,none
250,농축산업,충남,14,5,2022-06-01,1,2060740,2025563,108142,42,652803,621180,0,none
250,농축산업,충남,14,6,2022-06-29,-1,2060740,2106371,235609,17,237824,251430,0,none
251,농축산업,인천,4,0,2022-01-02,1,2500000,2471614,374787,42,791093,753589,0,none
251,농축산업,인천,4,1,2022-01-31,0,2500000,2488489,279538,15,260613,269139,0,none
251,농축산업,인천,4,2,2022-03-01,-1,2500000,2484263,357620,39,717437,699761,0,none
251,농축산업,인천,4,3,2022-04-02,1,2500000,2557749,192219,6,102139,107656,0,none
251,농축산업,인천,4,4,2022-05-01,0,2500000,2511580,261172,42,752294,753589,0,none
251,농축산업,인천,4,5,2022-05-30,-1,2500000,2472481,320516,49,822096,879187,0,none
251,농축산업,인천,4,6,2022-06-30,0,2500000,2447520,139549,21,404911,376794,0,none
252,서비스업,경북,3,0,2021-12-30,-2,2060740,2070235,255410,2,27073,29580,0,none
252,서비스업,경북,3,1,2022-02-01,1,2060740,2073840,202209,9,139536,133110,0,none
252,서비스업,경북,3,2,2022-03-02,0,2060740,2079137,169784,43,690255,635970,0,none
252,서비스업,경북,3,3,2022-04-01,0,2060740,2031792,187164,38,583610,562020,0,none
252,서비스업,경북,3,4,2022-05-01,0,2060740,2043006,150975,21,318448,310590,0,none
252,서비스업,경북,3,5,2022-06-01,1,2060740,2021581,268518,30,441624,443700,0,none
252,서비스업,경북,3,6,2022-07-01,1,2060740,2061425,180794,33,507275,488070,0,none
252,서비스업,경북,3,7,2022-07-31,1,2060740,2038515,197985,28,391708,414120,0,none
252,서비스업,경북,3,8,2022-08-30,1,2060740,2095100,144389,44,688936,650760,0,none
252,서비스업,경북,3,9,2022-09-27,-1,2060740,2121950,143704,1,13586,14790,0,none
252,서비스업,경북,3,10,2022-10-26,-2,2060740,2053046,103681,10,158986,147900,0,none
252,서비스업,경북,3,11,2022-11-27,0,2060740,2098837,229154,44,610834,650760,0,none
252,서비스업,경북,3,12,2022-12-26,-1,2060740,2083232,233658,22,320646,325380,0,none
252,서비스업,경북,3,13,2023-01-28,2,2060740,2061465,115865,50,801932,739500,0,none
252,서비스업,경북,3,14,2023-02-27,2,2060740,2042677,258491,16,228270,236640,0,none
252,서비스업,경북,3,15,2023-03-29,2,2060740,2082977,222080,49,705694,724710,0,none
252,서비스업,경북,3,16,2023-04-26,0,2060740,2086757,121862,3,48546,44370,0,none
252,서비스업,경북,3,17,2023-05-26,0,2060740,2111223,188904,18,256338,266220,0,none
252,서비스업,경북,3,18,2023-06-25,0,2060740,2052752,118196,2,29571,29580,0,none
253,건설업,경남,16,0,2021-12-30,-2,2500000,2553632,253543,34,632436,610048,0,none
253,건설업,경남,16,1,2022-02-02,2,2500000,2530879,208991,23,383557,412679,0,none
253,건설업,경남,16,2,2022-03-01,-1,2500000,2436515,202559,38,682729,681818,0,none
253,건설업,경남,16,3,2022-03-30,-2,2500000,2435000,287865,10,179027,179426,0,none
253,건설업,경남,16,4,2022-04-29,-2,2500000,2549920,210557,44,738008,789474,0,none
253,건설업,경남,16,5,2022-05-30,-1,2500000,2527267,296679,5,96995,89713,0,none
253,건설업,경남,16,6,2022-07-02,2,2500000,2512737,128047,11,190740,197368,0,none
253,건설업,경남,16,7,2022-07-31,1,2500000,2531367,227495,31,511697,556220,0,none
253,건설업,경남,16,8,2022-08-30,1,2500000,2443103,252749,23,377944,412679,0,none
253,건설업,경남,16,9,2022-09-29,1,2500000,2540998,141939,15,291091,269139,0,none
253,건설업,경남,16,10,2022-10-29,1,2500000,2511007,334626,31,580951,556220,0,none
253,건설업,경남,16,11,2022-11-25,-2,2500000,2513871,293063,34,553586,610048,0,none
253,건설업,경남,16,12,2022-12-26,-1,2500000,2560940,337613,2,38215,35885,0,none
253,건설업,경남,16,13,2023-01-27,1,2500000,2520015,294657,14,266589,251196,0,none
253,건설업,경남,16,14,2023-02-23,-2,2500000,2567271,197590,29,515581,520335,0,none
253,건설업,경남,16,15,2023-03-25,-2,2500000,2530934,373478,24,446774,430622,0,none
253,건설업,경남,16,16,2023-04-24,-2,2500000,2549051,196157,16,283984,287081,0,none
253,건설업,경남,16,17,2023-05-28,2,2500000,2489711,219688,29,534211,520335,0,none
253,건설업,경남,16,18,2023-06-25,0,2500000,2431806,264328,26,426403,466507,0,none
254,건설업,전남,9,0,2021-12-31,-1,3500000,3591600,458616,34,795348,854067,0,none
254,건설업,전남,9,1,2022-01-29,-2,3500000,3592065,520701,46,1216325,1155502,0,none
254,건설업,전남,9,2,2022-03-04,2,3500000,3553888,270633,42,1009363,1055024,0,none
254,건설업,전남,9,3,2022-03-31,-1,3500000,3598660,294467,25,665237,627990,0,none
254,건설업,전남,9,4,2022-04-30,-1,3500000,3569314,421443,30,777979,753589,0,none
254,건설업,전남,9,5,2022-05-30,-1,3500000,3525045,471470,48,1126182,1205742,0,none
254,건설업,전남,9,6,2022-07-02,2,3500000,3518060,274165,7,192653,175837,0,none
254,건설업,전남,9,7,2022-07-28,-2,3500000,3493622,482078,21,483208,527512,0,none
254,건설업,전남,9,8,2022-08-31,2,3500000,3401678,491020,11,250850,276316,0,none
254,건설업,전남,9,9,2022-09-27,-1,3500000,3409952,485522,10,264551,251196,0,none
254,건설업,전남,9,10,2022-10-28,0,3500000,3533932,232000,34,894093,854067,0,none
254,건설업,전남,9,11,2022-11-25,-2,3500000,3501649,415880,9,247736,226077,0,none
254,건설업,전남,9,12,2022-12-27,0,3500000,3430389,294707,51,1195113,1281100,0,none
254,건설업,전남,9,13,2023-01-24,-2,3500000,3551027,342133,35,857214,879187,0,none
254,건설업,전남,9,14,2023-02-23,-2,3500000,3435851,331594,45,1158560,1130383,0,none
254,건설업,전남,9,15,2023-03-29,2,3500000,3599291,330148,6,164221,150718,0,none
254,건설업,전남,9,16,2023-04-25,-1,3500000,3556115,391173,24,641462,602871,0,none
254,건설업,전남,9,17,2023-05-24,-2,3500000,3526656,449611,20,540331,502392,0,none
254,건설업,전남,9,18,2023-06-24,-1,3500000,3505090,270486,39,1049122,979665,0,none
254,건설업,전남,9,19,2023-07-25,0,3500000,3525349,202729,38,954040,954545,0,none
254,건설업,전남,9,20,2023-08-25,1,3500000,3550386,406638,14,374694,351675,0,none
255,건설업,전남,14,0,2022-01-01,0,3500000,3407764,212843,20,503004,502392,0,none
255,건설업,전남,14,1,2022-02-02,2,3500000,3568430,348153,26,633078,653110,0,none
255,건설업,전남,14,2,2022-03-02,0,3500000,3575896,243857,13,304377,326555,0,none
255,건설업,전남,14,3,2022-03-31,-1,3500000,3456870,177639,15,361471,376794,0,none
255,건설업,전남,14,4,2022-05-03,2,3500000,3525029,261112,33,891496,828947,0,none
255,건설업,전남,14,5,2022-06-01,1,3500000,3401797,205932,49,1315949,1230861,0,none
255,건설업,전남,14,6,2022-06-29,-1,3500000,3465622,249437,22,559481,552632,0,none
255,건설업,전남,14,7,2022-07-30,0,3500000,3519115,296637,49,1109227,1230861,0,none
255,건설업,전남,14,8,2022-08-30,1,3500000,3534404,358140,51,1363350,1281100,0,none
255,건설업,전남,14,9,2022-09-27,-1,3500000,3566249,323922,51,1177767,1281100,0,none
255,건설업,전남,14,10,2022-10-29,1,3500000,3456211,514095,38,920071,954545,0,none
255,건설업,전남,14,11,2022-11-28,1,3500000,3543586,431901,3,72125,75359,0,none
255,건설업,전남,14,12,2022-12-25,-2,3500000,3493468,182626,44,1169219,1105263,0,none
255,건설업,전남,14,13,2023-01-25,-1,3500000,3523276,237924,35,887340,879187,0,none
255,건설업,전남,14,14,2023-02-26,1,3500000,3466165,471848,29,726066,728469,0,none
255,건설업,전남,14,15,2023-03-26,-1,3500000,3424615,517062,26,664575,653110,0,none
255,건설업,전남,14,16,2023-04-25,-1,3500000,3504863,250344,4,104873,100478,0,none
256,제조업,인천,6,0,2021-12-30,-2,2060740,2078942,136191,43,690702,635970,0,none
256,제조업,인천,6,1,2022-02-01,1,2060740,2059619,192616,40,599480,591600,0,none
256,제조업,인천,6,2,2022-03-04,2,2060740,2121336,217928,24,321963,354960,0,none
256,제조업,인천,6,3,2022-04-02,1,2060740,2052960,107991,48,770182,709920,0,none
256,제조업,인천,6,4,2022-04-29,-2,2060740,2070368,301237,30,420415,443700,0,none
256,제조업,인천,6,5,2022-06-01,1,2060740,2042687,217277,44,665780,650760,0,none
256,제조업,인천,6,6,2022-06-28,-2,2060740,2069426,151806,34,466994,502860,0,none
256,제조업,인천,6,7,2022-08-01,2,2060740,2090327,291839,34,498607,502860,0,none
256,제조업,인천,6,8,2022-08-27,-2,2060740,2011658,289423,41,614710,606390,0,none
256,제조업,인천,6,9,2022-09-30,2,2060740,2030630,212086,3,48456,44370,0,none
256,제조업,인천,6,10,2022-10-28,0,2060740,2083373,301335,36,511204,532440,0,none
256,제조업,인천,6,11,2022-11-26,-1,2060740,2057619,235977,22,325374,325380,0,none
256,제조업,인천,6,12,2022-12-29,2,2060740,2015985,111005,1,13716,14790,0,none
256,제조업,인천,6,13,2023-01-27,1,2060740,2030244,229809,42,615700,621180,0,none
256,제조업,인천,6,14,2023-02-25,0,2060740,2089244,273809,19,294833,281010,0,none
256,제조업,인천,6,15,2023-03-27,0,2060740,2051710,288940,23,350441,340170,0,none
256,제조업,인천,6,16,2023-04-27,1,2060740,2018340,160337,41,545965,606390,0,none
256,제조업,인천,6,17,2023-05-26,0,2060740,2064127,138033,39,611466,576810,0,none
257,서비스업,전남,8,0,2022-01-01,0,3000000,3011439,405712,35,736435,753589,0,none
257,서비스업,전남,8,1,2022-01-29,-2,3000000,3087884,435637,47,1024766,1011962,0,none
257,서비스업,전남,8,2,2022-02-28,-2,3000000,3039780,359949,20,470115,430622,0,none
257,서비스업,전남,8,3,2022-04-02,1,3000000,3077739,193564,5,103175,107656,0,none
257,서비스업,전남,8,4,2022-05-01,0,3000000,2915410,160882,48,1127084,1033493,0,none
257,서비스업,전남,8,5,2022-05-31,0,3000000,2965197,263602,30,673688,645933,0,none
257,서비스업,전남,8,6,2022-06-30,0,3000000,2950997,180551,7,157619,150718,0,none
258,농축산업,경남,16,0,2022-01-02,1,2060740,2071756,291635,9,143713,133110,0,none
258,농축산업,경남,16,1,2022-01-30,-1,2060740,2069374,176516,1,15601,14790,0,none
258,농축산업,경남,16,2,2022-03-02,0,2060740,2028394,103902,9,124805,133110,0,none
258,농축산업,경남,16,3,2022-04-03,2,2060740,2087922,190729,47,669073,695130,0,none
258,농축산업,경남,16,4,2022-04-30,-1,2060740,2119508,235339,37,543019,547230,0,none
258,농축산업,경남,16,5,2022-06-01,1,2060740,2036755,143558,34,479542,502860,0,none
258,농축산업,경남,16,6,2022-06-30,0,2060740,2057593,117329,50,673340,739500,0,none
258,농축산업,경남,16,7,2022-07-31,1,2060740,2035488,127281,6,87050,88740,0,none
258,농축산업,경남,16,8,2022-08-28,-1,2060740,2011027,265940,51,764337,754290,0,none
258,농축산업,경남,16,9,2022-09-29,1,2060740,2050665,181652,17,231226,251430,0,none
258,농축산업,경남,16,10,2022-10-26,-2,2060740,2056796,255639,36,567848,532440,0,none
258,농축산업,경남,16,11,2022-11-29,2,2060740,2016706,231227,45,609687,665550,0,none
259,건설업,경북,5,0,2021-12-31,-1,2500000,2478209,132682,2,36153,35885,0,none
259,건설업,경북,5,1,2022-01-30,-1,2500000,2570748,159113,7,127314,125598,0,none
259,건설업,경북,5,2,2022-03-02,0,2500000,2560473,224469,14,266804,251196,0,none
259,건설업,경북,5,3,2022-04-03,2,2500000,2530442,148237,42,680653,753589,0,none
259,건설업,경북,5,4,2022-05-03,2,2500000,2485635,319032,21,410964,376794,0,none
259,건설업,경북,5,5,2022-05-29,-2,2500000,2505331,203131,29,491757,520335,0,none
259,건설업,경북,5,6,2022-06-29,-1,2500000,2515913,127443,34,644236,610048,0,none
259,건설업,경북,5,7,2022-07-30,0,2500000,2569827,170161,24,438765,430622,0,none
259,건설업,경북,5,8,2022-08-28,-1,2500000,2542357,130763,31,608438,556220,0,none
259,건설업,경북,5,9,2022-09-28,0,2500000,2497314,334034,49,879025,879187,0,none
259,건설업,경북,5,10,2022-10-27,-1,2500000,2523516,325903,10,184383,179426,0,none
259,건설업,경북,5,11,2022-11-25,-2,2500000,2472882,231059,21,376223,376794,0,none
259,건설업,경북,5,12,2022-12-27,0,2500000,2503479,215615,51,868904,915072,0,none
259,건설업,경북,5,13,2023-01-26,0,2500000,2569129,303758,14,263725,251196,0,none
259,건설업,경북,5,14,2023-02-23,-2,2500000,2465007,189928,11,196847,197368,0,none
259,건설업,경북,5,15,2023-03-27,0,2500000,2459827,304674,19,344121,340909,0,none
259,건설업,경북,5,16,2023-04-25,-1,2500000,2546468,185874,13,251129,233254,0,none
259,건설업,경북,5,17,2023-05-28,2,2500000,2516376,343765,51,973194,915072,0,none
259,건설업,경북,5,18,2023-06-23,-2,2500000,2480206,244294,12,212403,215311,0,none
259,건설업,경북,5,19,2023-07-24,-1,2500000,2514516,198843,43,702356,771531,0,none
259,건설업,경북,5,20,2023-08-23,-1,2500000,2558459,223764,10,187237,179426,0,none
259,건설업,경북,5,21,2023-09-24,1,2500000,2500889,252350,11,206262,197368,0,none
259,건설업,경북,5,22,2023-10-21,-2,2500000,2516274,349444,17,299012,305024,0,none
260,건설업,충남,12,0,2021-12-30,-2,2060740,2096123,158619,32,495338,473280,0,none
260,건설업,충남,12,1,2022-02-01,1,2060740,2019937,289562,22,305899,325380,0,none
260,건설업,충남,12,2,2022-03-04,2,2060740,2029320,106653,0,0,0,0,none
260,건설업,충남,12,3,2022-04-03,2,2060740,2084775,147204,34,521705,502860,0,none
260,건설업,충남,12,4,2022-05-03,2,2060740,2053293,246738,8,121490,118320,0,none
260,건설업,충남,12,5,2022-05-30,-1,2060740,2021295,214463,45,658932,665550,0,none
260,건설업,충남,12,6,2022-06-30,0,2060740,2056954,284685,16,251720,236640,0,none
260,건설업,충남,12,7,2022-07-30,0,2060740,2004210,256354,16,235985,236640,0,none
260,건설업,충남,12,8,2022-08-31,2,2060740,2016200,118536,41,551195,606390,0,none
260,건설업,충남,12,9,2022-09-30,2,2060740,2002645,254016,48,674227,709920,0,none
260,건설업,충남,12,10,2022-10-27,-1,2060740,2100642,126665,0,0,0,0,none
260,건설업,충남,12,11,2022-11-26,-1,2060740,2041208,127314,33,448194,488070,0,none
260,건설업,충남,12,12,2022-12-26,-1,2060740,2016270,158205,15,202015,221850,0,none
260,건설업,충남,12,13,2023-01-24,-2,2060740,2016880,258980,41,572211,606390,0,none
260,건설업,충남,12,14,2023-02-26,1,2060740,2022396,251692,1,14296,14790,0,none
260,건설업,충남,12,15,2023-03-27,0,2060740,2003698,205094,13,178761,192270,0,none
261,제조업,전남,18,0,2022-01-02,1,2500000,2514262,369165,37,657129,663876,0,none
261,제조업,전남,18,1,2022-01-30,-1,2500000,2505914,249589,31,507796,556220,0,none
261,제조업,전남,18,2,2022-03-02,0,2500000,2441565,242897,24,408559,430622,0,none
261,제조업,전남,18,3,2022-04-03,2,2500000,2449390,182514,10,164231,179426,0,none
261,제조업,전남,18,4,2022-05-01,0,2500000,2492046,371282,47,818248,843301,0,none
261,제조업,전남,18,5,2022-06-01,1,2500000,2445612,141370,35,674655,627990,0,none
261,제조업,전남,18,6,2022-06-28,-2,2500000,2428384,161911,45,730928,807416,0,none
261,제조업,전남,18,7,2022-07-31,1,2500000,2466831,355886,4,78888,71770,0,none
261,제조업,전남,18,8,2022-08-28,-1,2500000,2572911,188587,45,856870,807416,0,none
261,제조업,전남,18,9,2022-09-28,0,2500000,2490827,358519,31,560085,556220,0,none
261,제조업,전남,18,10,2022-10-27,-1,2500000,2447031,182434,11,181868,197368,0,none
261,제조업,전남,18,11,2022-11-28,1,2500000,2473177,230793,22,432828,394737,0,none
261,제조업,전남,18,12,2022-12-29,2,2500000,2506122,149718,19,328534,340909,0,none
261,제조업,전남,18,13,2023-01-25,-1,2500000,2566995,222807,0,0,0,0,none
261,제조업,전남,18,14,2023-02-24,-1,2500000,2459498,279523,50,819514,897129,0,none
261,제조업,전남,18,15,2023-03-28,1,2500000,2481646,365324,39,675360,699761,0,none
261,제조업,전남,18,16,2023-04-28,2,2500000,2471885,346396,9,162189,161483,0,none
261,제조업,전남,18,17,2023-05-26,0,2500000,2455375,202815,7,127863,125598,0,none
261,제조업,전남,18,18,2023-06-27,2,2500000,2517444,343456,46,825518,825359,0,none
261,제조업,전남,18,19,2023-07-24,-1,2500000,2574441,213908,32,565964,574163,0,none
261,제조업,전남,18,20,2023-08-22,-2,2500000,2438295,221623,8,131647,143541,0,none
261,제조업,전남,18,21,2023-09-24,1,2500000,2464866,253747,35,625469,627990,0,none
262,제조업,경기,13,0,2021-12-31,-1,2500000,2436511,277390,31,576437,556220,0,none
262,제조업,경기,13,1,2022-02-01,1,2500000,2450913,338158,11,183159,197368,0,none
262,제조업,경기,13,2,2022-03-04,2,2500000,2464348,194825,15,275070,269139,0,none
262,제조업,경기,13,3,2022-03-31,-1,2500000,2491199,140162,4,66585,71770,0,none
262,제조업,경기,13,4,2022-05-02,1,2500000,2514415,227495,45,862076,807416,0,none
262,제조업,경기,13,5,2022-06-01,1,2500000,2453533,307872,9,176192,161483,0,none
262,제조업,경기,13,6,2022-06-29,-1,2500000,2531849,183785,3,55269,53828,0,none
262,제조업,경기,13,7,2022-07-31,1,2500000,2498952,298507,24,469559,430622,0,none
263,서비스업,경북,17,0,2022-01-03,2,2060740,2068416,307768,47,688973,695130,0,none
263,서비스업,경북,17,1,2022-01-30,-1,2060740,2096917,204858,51,808144,754290,0,none
263,서비스업,경북,17,2,2022-03-04,2,2060740,2049816,125257,36,521090,532440,0,none
263,서비스업,경북,17,3,2022-04-03,2,2060740,2000522,261822,41,550724,606390,0,none
263,서비스업,경북,17,4,2022-05-01,0,2060740,2078168,230200,19,284016,281010,0,none
263,서비스업,경북,17,5,2022-05-31,0,2060740,2017546,284100,3,40294,44370,0,none
263,서비스업,경북,17,6,2022-06-30,0,2060740,2095474,294105,8,129914,118320,0,none
263,서비스업,경북,17,7,2022-07-28,-2,2060740,2012380,197652,0,0,0,0,none
263,서비스업,경북,17,8,2022-08-28,-1,2060740,2088919,302710,9,134962,133110,0,none
263,서비스업,경북,17,9,2022-09-27,-1,2060740,2103176,278839,34,526272,502860,0,none
263,서비스업,경북,17,10,2022-10-30,2,2060740,2106215,136687,44,706934,650760,0,none
263,서비스업,경북,17,11,2022-11-25,-2,2060740,2106735,154692,21,332839,310590,0,none
263,서비스업,경북,17,12,2022-12-26,-1,2060740,2072478,276263,8,107188,118320,0,none
263,서비스업,경북,17,13,2023-01-27,1,2060740,2099774,270772,15,237321,221850,0,none
264,제조업,충남,5,0,2021-12-31,-1,2060740,2090145,196801,11,178512,162690,0,none
264,제조업,충남,5,1,2022-01-31,0,2060740,2077133,178906,12,185805,177480,0,none
264,제조업,충남,5,2,2022-02-28,-2,2060740,2001152,228450,44,693770,650760,0,none
264,제조업,충남,5,3,2022-04-01,0,2060740,2074203,271601,41,576024,606390,0,none
264,제조업,충남,5,4,2022-04-30,-1,2060740,2121292,202811,36,529041,532440,0,none
264,제조업,충남,5,5,2022-06-01,1,2060740,2067619,233706,43,683540,635970,0,none
264,제조업,충남,5,6,2022-07-02,2,2060740,2073941,171238,5,74102,73950,0,none
264,제조업,충남,5,7,2022-07-29,-1,2060740,2000934,138907,18,265608,266220,0,none
264,제조업,충남,5,8,2022-08-28,-1,2060740,2033381,210740,18,257965,266220,0,none
264,제조업,충남,5,9,2022-09-30,2,2060740,2016683,112509,33,524886,488070,0,none
264,제조업,충남,5,10,2022-10-28,0,2060740,2006500,268941,47,664823,695130,0,none
264,제조업,충남,5,11,2022-11-25,-2,2060740,2102176,142710,37,570148,547230,0,none
264,제조업,충남,5,12,2022-12-28,1,2060740,2004245,144092,43,687798,635970,0,none
265,제조업,경남,3,0,2022-01-02,1,3000000,3005249,304334,16,349286,344498,0,none
265,제조업,경남,3,1,2022-01-29,-2,3000000,3038021,363718,41,814884,882775,0,none
265,제조업,경남,3,2,2022-03-03,1,3000000,3032841,175619,20,441517,430622,0,none
265,제조업,경남,3,3,2022-04-03,2,3000000,3001261,381997,2,44833,43062,0,none
265,제조업,경남,3,4,2022-04-30,-1,3000000,3084441,197031,46,1060337,990431,0,none
265,제조업,경남,3,5,2022-06-02,2,3000000,3049321,234587,39,804090,839713,0,none
265,제조업,경남,3,6,2022-07-02,2,3000000,2974770,168905,45,988393,968900,0,none
265,제조업,경남,3,7,2022-07-30,0,3000000,3025514,412418,48,1092368,1033493,0,none
265,제조업,경남,3,8,2022-08-27,-2,3000000,2978593,382368,35,741130,753589,0,none
265,제조업,경남,3,9,2022-09-28,0,3000000,3014831,330709,39,788290,839713,0,none
265,제조업,경남,3,10,2022-10-27,-1,3000000,3088119,222984,14,321824,301435,0,none
265,제조업,경남,3,11,2022-11-26,-1,3000000,2988298,238489,13,295233,279904,0,none
265,제조업,경남,3,12,2022-12-27,0,3000000,3019596,420122,7,144902,150718,0,none
265,제조업,경남,3,13,2023-01-25,-1,3000000,3060944,372535,49,1145933,1055024,0,none
265,제조업,경남,3,14,2023-02-26,1,3000000,2935965,312429,37,814883,796651,0,none
265,제조업,경남,3,15,2023-03-25,-2,3000000,2923535,376673,46,970910,990431,0,none
265,제조업,경남,3,16,2023-04-28,2,3000000,3001639,362687,22,480254,473684,0,none
265,제조업,경남,3,17,2023-05-27,1,3000000,2983962,156927,51,1135097,1098086,0,none
265,제조업,경남,3,18,2023-06-25,0,3000000,3072611,433697,16,360133,344498,0,none
265,제조업,경남,3,19,2023-07-23,-2,3000000,2958626,312733,39,922381,839713,0,none
265,제조업,경남,3,20,2023-08-26,2,3000000,2964791,240314,4,85842,86124,0,none
265,제조업,경남,3,21,2023-09-23,0,3000000,2976808,338092,8,155420,172249,0,none
265,제조업,경남,3,22,2023-10-24,1,3000000,3043210,399098,33,759048,710526,0,none
266,서비스업,인천,18,0,2022-01-01,0,2500000,2531256,332186,44,755630,789474,0,none
266,서비스업,인천,18,1,2022-02-01,1,2500000,2508369,326973,20,341418,358852,0,none
266,서비스업,인천,18,2,2022-03-02,0,2500000,2475897,257442,49,908537,879187,0,none
266,서비스업,인천,18,3,2022-03-30,-2,2500000,2427642,183994,34,583790,610048,0,none
266,서비스업,인천,18,4,2022-05-01,0,2500000,2458383,246853,19,364932,340909,0,none
266,서비스업,인천,18,5,2022-06-02,2,2500000,2533581,352403,35,568336,627990,0,none
266,서비스업,인천,18,6,2022-07-01,1,2500000,2516617,204641,44,832485,789474,0,none
266,서비스업,인천,18,7,2022-07-30,0,2500000,2519671,155812,41,734367,735646,0,none
